age,annual_income,monthly_income,debt_to_income_ratio,credit_score,loan_amount,interest_rate,loan_term,installment,num_of_open_accounts,total_credit_limit,current_balance,delinquency_history,public_records,num_of_delinquencies,loan_paid_back,gender_Male,gender_Other,marital_status_Married,marital_status_Single,marital_status_Widowed,education_level_High School,education_level_Master's,education_level_Other,education_level_PhD,employment_status_Retired,employment_status_Self-employed,employment_status_Student,employment_status_Unemployed,loan_purpose_Car,loan_purpose_Debt consolidation,loan_purpose_Education,loan_purpose_Home,loan_purpose_Medical,loan_purpose_Other,loan_purpose_Vacation,grade_subgrade_A2,grade_subgrade_A3,grade_subgrade_A4,grade_subgrade_A5,grade_subgrade_B1,grade_subgrade_B2,grade_subgrade_B3,grade_subgrade_B4,grade_subgrade_B5,grade_subgrade_C1,grade_subgrade_C2,grade_subgrade_C3,grade_subgrade_C4,grade_subgrade_C5,grade_subgrade_D1,grade_subgrade_D2,grade_subgrade_D3,grade_subgrade_D4,grade_subgrade_D5,grade_subgrade_E1,grade_subgrade_E2,grade_subgrade_E3,grade_subgrade_E4,grade_subgrade_E5,grade_subgrade_F1,grade_subgrade_F2,grade_subgrade_F3,grade_subgrade_F4,grade_subgrade_F5
74,53890.1,4490.84,0.063,691,17667.73,11.56,36.0,583.12,7.0,80726.03,34821.08,2.0,0.0,3.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,26512.34,2209.36,0.122,735,26093.7,11.31,36.0,858.11,5.0,43913.36,22384.87,2.0,0.0,3.0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,26007.65,2167.3,0.248,712,28647.07,10.0,36.0,924.36,3.0,34521.94,16133.02,5.0,0.0,5.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,8512.43,709.37,0.116,549,17682.92,13.85,36.0,603.07,7.0,14297.0,12810.51,0.0,0.0,1.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,15540.69,1295.06,0.248,738,4356.74,10.69,36.0,142.0,4.0,22731.81,1653.71,3.0,0.0,3.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,102132.69,8511.06,0.242,734,4696.96,9.64,36.0,150.77,5.0,140174.21,34895.69,2.0,0.0,2.0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,38484.41,3207.03,0.285,675,5196.45,15.72,36.0,181.97,4.0,54585.74,3067.56,2.0,0.0,2.0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,28024.08,2335.34,0.255,666,11947.13,16.25,36.0,421.5,2.0,25315.58,19348.1,0.0,0.0,0.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,61181.11,5098.43,0.194,725,8009.92,8.32,36.0,252.19,8.0,89728.23,69809.58,2.0,0.0,2.0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48601.89,4050.16,0.142,761,34725.28,14.0,60.0,808.0,2.0,72176.49,8489.65,2.0,0.0,2.0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,44622.99,3718.58,0.134,850,23909.31,5.83,60.0,460.35,7.0,68423.88,31570.01,0.0,0.0,1.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,28711.33,2392.61,0.39,675,30438.74,12.22,36.0,1014.2,5.0,32807.62,15030.17,3.0,0.0,4.0,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,34866.51,2905.54,0.116,828,16700.03,9.32,36.0,533.55,3.0,32834.25,17016.6,3.0,0.0,4.0,1,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,54034.09,4502.84,0.149,752,13605.35,10.33,36.0,441.12,7.0,52053.5,15072.9,2.0,0.0,2.0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,67768.66,5647.39,0.154,668,11823.93,11.03,36.0,387.27,4.0,102076.06,59415.82,2.0,0.0,2.0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
65,34147.33,2845.61,0.191,661,14927.93,11.96,36.0,495.54,7.0,54888.29,21028.58,0.0,0.0,0.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33,53843.69,4486.97,0.074,634,14750.72,10.93,36.0,482.43,2.0,54421.78,29570.09,1.0,0.0,2.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
30,13456.18,1121.35,0.039,589,17468.9,15.67,60.0,421.75,6.0,18244.79,4586.05,1.0,0.0,1.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
22,22951.79,1912.65,0.094,566,18279.69,11.37,36.0,601.66,6.0,21788.17,14422.56,2.0,0.0,2.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26,29825.64,2485.47,0.121,633,24929.84,13.88,36.0,850.59,6.0,47775.18,18140.13,4.0,0.0,6.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,19124.56,1593.71,0.07,548,26960.33,11.48,36.0,888.79,5.0,27194.63,16444.02,5.0,0.0,8.0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
56,27519.07,2293.26,0.125,598,12439.96,14.95,60.0,295.62,6.0,24445.19,14528.59,2.0,0.0,2.0,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
45,177697.09,14808.09,0.16,811,500.0,8.83,36.0,15.86,8.0,155492.75,15491.18,1.0,0.0,1.0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,111086.91,9257.24,0.223,729,500.0,11.59,36.0,16.51,6.0,147348.11,25231.97,1.0,0.0,1.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,17091.82,1424.32,0.057,668,22292.72,11.68,36.0,737.03,3.0,19748.22,18173.04,2.0,0.0,3.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60,31418.44,2618.2,0.294,659,1775.3,10.68,36.0,57.85,6.0,28486.46,9686.22,2.0,0.0,2.0,0,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27,29648.56,2470.71,0.203,752,28180.8,12.26,60.0,630.58,4.0,29933.64,27030.93,0.0,0.0,0.0,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,24747.9,2062.33,0.211,633,19562.68,11.15,36.0,641.85,6.0,18947.66,11178.36,1.0,0.0,1.0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
43,16286.93,1357.24,0.145,738,5403.24,9.85,36.0,173.97,9.0,28671.29,9523.99,5.0,0.0,5.0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,33701.89,2808.49,0.229,536,10240.24,15.38,60.0,245.66,8.0,33659.89,7890.94,2.0,0.0,3.0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
66,22386.06,1865.5,0.096,692,629.97,12.51,36.0,21.08,7.0,33866.27,22445.11,1.0,0.0,1.0,1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,16639.27,1386.61,0.069,742,11241.19,12.04,36.0,373.58,2.0,24772.53,23507.35,1.0,0.0,1.0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,24324.08,2027.01,0.084,697,5132.07,9.35,36.0,164.04,4.0,20551.3,16010.24,3.0,0.0,4.0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,72909.26,6075.77,0.072,666,500.0,13.17,36.0,16.89,5.0,45136.53,21370.59,2.0,0.0,2.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,26667.84,2222.32,0.279,682,20067.89,16.41,36.0,709.6,7.0,43686.12,25853.68,2.0,0.0,3.0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
