STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
22504,19-02-42,0.762,,25.55555556,20,22.77777778,0,,42,2,19,0.03,,,78,68,73,0,,,,,,,,,
22504,20-02-42,0.508,,25,19.44444444,22.22222222,0,,42,2,20,0.02,,,77,67,72,0,,,,,,,,,
22504,21-02-42,T,,25,18.88888889,22.22222222,0,,42,2,21,T,,,77,66,72,0,,,,,,,,,
22504,22-02-42,0,,25,15.55555556,20,0,,42,2,22,0,,,77,60,68,0,,,,,,,,,
22504,23-02-42,0,,25,19.44444444,22.22222222,0,,42,2,23,0,,,77,67,72,0,,,,,,,,,
22504,24-02-42,T,,23.33333333,18.33333333,21.11111111,0,,42,2,24,T,,,74,65,70,0,,,,,,,,,
22504,25-02-42,6.858,,24.44444444,16.11111111,20,0,,42,2,25,0.27,,,76,61,68,0,,,,,,,,,
22504,26-02-42,7.366,,23.33333333,16.11111111,20,0,,42,2,26,0.29,,,74,61,68,0,,,,,,,,,
22504,27-02-42,T,,25.55555556,16.66666667,21.11111111,0,,42,2,27,T,,,78,62,70,0,,,,,,,,,
22504,28-02-42,2.032,,25.55555556,18.33333333,22.22222222,0,,42,2,28,0.08,,,78,65,72,0,,,,,,,,,
22504,01-03-42,T,,25,18.88888889,22.22222222,0,,42,3,1,T,,,77,66,72,0,,,,,,,,,
22504,02-03-42,0,,26.66666667,18.88888889,22.77777778,0,,42,3,2,0,,,80,66,73,0,,,,,,,,,
22504,03-03-42,T,,26.66666667,18.33333333,22.22222222,0,,42,3,3,T,,,80,65,72,0,,,,,,,,,
22504,04-03-42,1.27,,22.22222222,17.77777778,20,0,,42,3,4,0.05,,,72,64,68,0,,,,,,,,,
22504,05-03-42,0,,23.33333333,16.11111111,20,0,,42,3,5,0,,,74,61,68,0,,,,,,,,,
22504,06-03-42,T,,23.33333333,14.44444444,18.88888889,0,,42,3,6,T,,,74,58,66,0,,,,,,,,,
22504,07-03-42,2.794,,22.22222222,16.11111111,18.88888889,0,,42,3,7,0.11,,,72,61,66,0,,,,,,,,,
22504,08-03-42,1.27,,23.88888889,15.55555556,20,0,,42,3,8,0.05,,,75,60,68,0,,,,,,,,,
22504,09-03-42,T,,21.66666667,16.66666667,18.88888889,0,,42,3,9,T,,,71,62,66,0,,,,,,,,,
22504,10-03-42,0,,21.66666667,17.77777778,20,0,,42,3,10,0,,,71,64,68,0,,,,,,,,,
22504,11-03-42,1.778,,25,17.22222222,21.11111111,0,,42,3,11,0.07,,,77,63,70,0,,,,,,,,,
22504,12-03-42,T,,25,17.77777778,21.66666667,0,,42,3,12,T,,,77,64,71,0,,,,,,,,,
22504,13-03-42,T,,25.55555556,20,22.77777778,0,,42,3,13,T,,,78,68,73,0,,,,,,,,,
22504,14-03-42,1.778,,26.11111111,18.88888889,22.22222222,0,,42,3,14,0.07,,,79,66,72,0,,,,,,,,,
22504,15-03-42,T,,27.22222222,20.55555556,23.88888889,0,,42,3,15,T,,,81,69,75,0,,,,,,,,,
22504,16-03-42,0,,26.66666667,21.11111111,23.88888889,0,,42,3,16,0,,,80,70,75,0,,,,,,,,,
22504,17-03-42,T,,25,21.11111111,23.33333333,0,,42,3,17,T,,,77,70,74,0,,,,,,,,,
22504,18-03-42,0,,26.66666667,21.11111111,23.88888889,0,,42,3,18,0,,,80,70,75,0,,,,,,,,,
22504,19-03-42,6.604,,25.55555556,20,22.77777778,0,,42,3,19,0.26,,,78,68,73,0,,,,,,,,,
22504,20-03-42,0.508,,25.55555556,20,22.77777778,0,,42,3,20,0.02,,,78,68,73,0,,,,,,,,,
22504,21-03-42,T,,27.22222222,19.44444444,23.33333333,0,,42,3,21,T,,,81,67,74,0,,,,,,,,,
22504,22-03-42,0,,25,18.33333333,21.66666667,0,,42,3,22,0,,,77,65,71,0,,,,,,,,,
22504,23-03-42,0.254,,26.66666667,19.44444444,23.33333333,0,,42,3,23,0.01,,,80,67,74,0,,,,,,,,,
22504,24-03-42,0.508,,26.66666667,18.33333333,22.22222222,0,,42,3,24,0.02,,,80,65,72,0,,,,,,,,,
22504,25-03-42,0.508,,26.11111111,18.88888889,22.22222222,0,,42,3,25,0.02,,,79,66,72,0,,,,,,,,,
22504,26-03-42,T,,26.11111111,18.33333333,22.22222222,0,,42,3,26,T,,,79,65,72,0,,,,,,,,,
22504,27-03-42,0,,26.66666667,20,23.33333333,0,,42,3,27,0,,,80,68,74,0,,,,,,,,,
22504,28-03-42,0,,26.66666667,16.11111111,21.11111111,0,,42,3,28,0,,,80,61,70,0,,,,,,,,,
22504,29-03-42,T,,24.44444444,17.77777778,21.11111111,0,,42,3,29,T,,,76,64,70,0,,,,,,,,,
22504,30-03-42,0,,25,17.22222222,21.11111111,0,,42,3,30,0,,,77,63,70,0,,,,,,,,,
22504,31-03-42,0,,25,16.66666667,21.11111111,0,,42,3,31,0,,,77,62,70,0,,,,,,,,,
22504,01-04-42,0,,25,15.55555556,20,0,,42,4,1,0,,,77,60,68,0,,,,,,,,,
22504,02-04-42,0,,24.44444444,17.77777778,21.11111111,0,,42,4,2,0,,,76,64,70,0,,,,,,,,,
22504,03-04-42,T,,26.11111111,18.33333333,22.22222222,0,,42,4,3,T,,,79,65,72,0,,,,,,,,,
22504,04-04-42,0,,26.66666667,19.44444444,23.33333333,0,,42,4,4,0,,,80,67,74,0,,,,,,,,,
22504,05-04-42,11.176,,26.66666667,20,23.33333333,0,,42,4,5,0.44,,,80,68,74,0,,,,,,,,,
22504,06-04-42,T,,26.66666667,18.88888889,22.77777778,0,,42,4,6,T,,,80,66,73,0,,,,,,,,,
22504,07-04-42,0,,25.55555556,17.77777778,21.66666667,0,,42,4,7,0,,,78,64,71,0,,,,,,,,,
22504,08-04-42,T,,25,17.77777778,21.11111111,0,,42,4,8,T,,,77,64,70,0,,,,,,,,,
22504,09-04-42,T,,25,17.77777778,21.11111111,0,,42,4,9,T,,,77,64,70,0,,,,,,,,,
22504,10-04-42,0.762,,23.33333333,18.33333333,21.11111111,0,,42,4,10,0.03,,,74,65,70,0,,,,,,,,,
22504,11-04-42,0.254,,22.77777778,19.44444444,21.11111111,0,,42,4,11,0.01,,,73,67,70,0,,,,,,,,,
22504,12-04-42,0,,25,16.66666667,20,0,,42,4,12,0,,,77,62,68,0,,,,,,,,,
22504,13-04-42,0,,26.11111111,16.66666667,21.11111111,0,,42,4,13,0,,,79,62,70,0,,,,,,,,,
22504,14-04-42,0,,26.66666667,18.33333333,22.22222222,0,,42,4,14,0,,,80,65,72,0,,,,,,,,,
22504,15-04-42,T,,26.11111111,20,23.33333333,0,,42,4,15,T,,,79,68,74,0,,,,,,,,,
22504,16-04-42,0,,26.11111111,18.88888889,22.22222222,0,,42,4,16,0,,,79,66,72,0,,,,,,,,,
22504,17-04-42,T,,26.66666667,17.22222222,22.22222222,0,,42,4,17,T,,,80,63,72,0,,,,,,,,,
22504,18-04-42,0,,25.55555556,20.55555556,23.33333333,0,,42,4,18,0,,,78,69,74,0,,,,,,,,,
22504,19-04-42,T,,25,20.55555556,22.22222222,0,,42,4,19,T,,,77,69,72,0,,,,,,,,,
22504,20-04-42,T,,25.55555556,18.88888889,22.22222222,0,,42,4,20,T,,,78,66,72,0,,,,,,,,,
22504,21-04-42,T,,27.22222222,20.55555556,23.88888889,0,,42,4,21,T,,,81,69,75,0,,,,,,,,,
22504,22-04-42,0,,26.66666667,18.33333333,22.22222222,0,,42,4,22,0,,,80,65,72,0,,,,,,,,,
22504,23-04-42,2.286,,26.66666667,18.33333333,22.22222222,0,,42,4,23,0.09,,,80,65,72,0,,,,,,,,,
22504,24-04-42,0.762,,26.66666667,21.66666667,24.44444444,0,,42,4,24,0.03,,,80,71,76,0,,,,,,,,,
22504,25-04-42,0.254,,27.22222222,23.33333333,25.55555556,0,,42,4,25,0.01,,,81,74,78,0,,,,,,,,,
22504,26-04-42,T,,27.77777778,22.77777778,25.55555556,0,,42,4,26,T,,,82,73,78,0,,,,,,,,,
22504,27-04-42,T,,27.77777778,21.11111111,24.44444444,0,,42,4,27,T,,,82,70,76,0,,,,,,,,,
22504,28-04-42,0,,27.77777778,21.11111111,24.44444444,0,,42,4,28,0,,,82,70,76,0,,,,,,,,,
22504,29-04-42,T,,27.22222222,21.11111111,24.44444444,0,,42,4,29,T,,,81,70,76,0,,,,,,,,,
22504,30-04-42,0,,25.55555556,21.11111111,23.33333333,0,,42,4,30,0,,,78,70,74,0,,,,,,,,,
22504,01-05-42,0,,27.77777778,21.66666667,24.44444444,0,,42,5,1,0,,,82,71,76,0,,,,,,,,,
22504,02-05-42,T,,27.22222222,20.55555556,23.88888889,0,,42,5,2,T,,,81,69,75,0,,,,,,,,,
22504,03-05-42,0,,27.77777778,20,23.88888889,0,,42,5,3,0,,,82,68,75,0,,,,,,,,,
22504,04-05-42,0,,27.77777778,20,23.88888889,0,,42,5,4,0,,,82,68,75,0,,,,,,,,,
22504,05-05-42,T,,28.33333333,18.88888889,23.33333333,0,,42,5,5,T,,,83,66,74,0,,,,,,,,,
22504,06-05-42,0,,26.66666667,20.55555556,23.33333333,0,,42,5,6,0,,,80,69,74,0,,,,,,,,,
22504,07-05-42,0,,28.33333333,21.11111111,24.44444444,0,,42,5,7,0,,,83,70,76,0,,,,,,,,,
22504,08-05-42,T,,28.88888889,20.55555556,24.44444444,0,,42,5,8,T,,,84,69,76,0,,,,,,,,,
22504,09-05-42,0,,28.88888889,20,24.44444444,0,,42,5,9,0,,,84,68,76,0,,,,,,,,,
22504,10-05-42,T,,28.33333333,21.11111111,24.44444444,0,,42,5,10,T,,,83,70,76,0,,,,,,,,,
22504,11-05-42,T,,28.33333333,18.88888889,23.88888889,0,,42,5,11,T,,,83,66,75,0,,,,,,,,,
22504,12-05-42,0,,27.22222222,18.88888889,23.33333333,0,,42,5,12,0,,,81,66,74,0,,,,,,,,,
22504,13-05-42,0,,27.22222222,19.44444444,23.33333333,0,,42,5,13,0,,,81,67,74,0,,,,,,,,,
22504,14-05-42,0,,28.33333333,20,24.44444444,0,,42,5,14,0,,,83,68,76,0,,,,,,,,,
22504,15-05-42,0,,27.22222222,21.66666667,24.44444444,0,,42,5,15,0,,,81,71,76,0,,,,,,,,,
22504,16-05-42,0.254,,28.88888889,21.11111111,24.44444444,0,,42,5,16,0.01,,,84,70,76,0,,,,,,,,,
22504,17-05-42,0,,28.88888889,22.77777778,25.55555556,0,,42,5,17,0,,,84,73,78,0,,,,,,,,,
22504,18-05-42,0,,31.11111111,21.11111111,26.11111111,0,,42,5,18,0,,,88,70,79,0,,,,,,,,,
22504,19-05-42,0,,30.55555556,20.55555556,25.55555556,0,,42,5,19,0,,,87,69,78,0,,,,,,,,,
22504,20-05-42,0,,29.44444444,22.77777778,26.11111111,0,,42,5,20,0,,,85,73,79,0,,,,,,,,,
22504,21-05-42,0,,30.55555556,21.66666667,26.11111111,0,,42,5,21,0,,,87,71,79,0,,,,,,,,,
22504,22-05-42,0,,31.11111111,21.11111111,26.11111111,0,,42,5,22,0,,,88,70,79,0,,,,,,,,,
22504,23-05-42,0,,28.88888889,21.11111111,25,0,,42,5,23,0,,,84,70,77,0,,,,,,,,,
22504,24-05-42,T,,29.44444444,21.11111111,25.55555556,0,,42,5,24,T,,,85,70,78,0,,,,,,,,,
22504,25-05-42,0,,30.55555556,22.77777778,26.66666667,0,,42,5,25,0,,,87,73,80,0,,,,,,,,,
22504,26-05-42,T,,30,21.66666667,25.55555556,0,,42,5,26,T,,,86,71,78,0,,,,,,,,,
22504,27-05-42,0,,30,21.66666667,25.55555556,0,,42,5,27,0,,,86,71,78,0,,,,,,,,,
22504,28-05-42,0,,30,21.11111111,25.55555556,0,,42,5,28,0,,,86,70,78,0,,,,,,,,,
22504,29-05-42,T,,27.22222222,22.77777778,25,0,,42,5,29,T,,,81,73,77,0,,,,,,,,,
22504,30-05-42,0,,31.11111111,21.66666667,26.66666667,0,,42,5,30,0,,,88,71,80,0,,,,,,,,,
22504,31-05-42,0,,31.11111111,22.77777778,26.66666667,0,,42,5,31,0,,,88,73,80,0,,,,,,,,,
22504,07-07-42,0,,29.44444444,22.77777778,26.11111111,,,42,7,7,,,,85,73,79,,,,,,,,,,
22504,01-08-42,1.778,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,1,0.07,,,,,,0,,,,,,,,,
22504,02-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,2,0,,,,,,0,,,,,,,,,
22504,03-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,3,0,,,,,,0,,,,,,,,,
22504,04-08-42,T,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,4,T,,,,,,0,,,,,,,,,
22504,05-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,5,0,,,,,,0,,,,,,,,,
22504,08-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,8,0,,,,,,0,,,,,,,,,
22504,09-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,9,0,,,,,,0,,,,,,,,,
22504,10-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,10,0,,,,,,0,,,,,,,,,
22504,11-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,11,0,,,,,,0,,,,,,,,,
22504,12-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,12,0,,,,,,0,,,,,,,,,
22504,14-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,14,0,,,,,,0,,,,,,,,,
22504,16-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,16,0,,,,,,0,,,,,,,,,
22504,17-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,17,0,,,,,,0,,,,,,,,,
22504,20-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,20,0,,,,,,0,,,,,,,,,
22504,25-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,25,0,,,,,,0,,,,,,,,,
22504,29-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,29,0,,,,,,0,,,,,,,,,
22504,30-08-42,0,,-17.77777778,-17.77777778,-17.77777778,0,,42,8,30,0,,,,,,0,,,,,,,,,
22504,01-09-42,0,,30.55555556,23.88888889,27.22222222,0,,42,9,1,,,,87,75,81,0,,,,,,,,,
22504,02-09-42,0,,31.11111111,23.33333333,27.22222222,0,,42,9,2,,,,88,74,81,0,,,,,,,,,
22504,03-09-42,0,,31.66666667,22.22222222,26.66666667,0,,42,9,3,,,,89,72,80,0,,,,,,,,,
22504,04-09-42,0,,31.11111111,22.22222222,26.66666667,0,,42,9,4,,,,88,72,80,0,,,,,,,,,
22504,05-09-42,0,,31.66666667,22.22222222,26.66666667,0,,42,9,5,,,,89,72,80,0,,,,,,,,,
22504,06-09-42,0,,31.11111111,22.22222222,26.66666667,0,,42,9,6,,,,88,72,80,0,,,,,,,,,
22504,07-09-42,0,,31.11111111,22.77777778,26.66666667,0,,42,9,7,,,,88,73,80,0,,,,,,,,,
22504,08-09-42,0,,31.66666667,24.44444444,27.77777778,0,,42,9,8,,,,89,76,82,0,,,,,,,,,
22504,09-09-42,0,,31.11111111,24.44444444,27.77777778,0,,42,9,9,,,,88,76,82,0,,,,,,,,,
22504,10-09-42,0,,31.11111111,23.88888889,27.77777778,0,,42,9,10,,,,88,75,82,0,,,,,,,,,
22504,11-09-42,0,,31.11111111,24.44444444,27.77777778,0,,42,9,11,,,,88,76,82,0,,,,,,,,,
22504,12-09-42,0,,31.11111111,23.33333333,27.22222222,0,,42,9,12,,,,88,74,81,0,,,,,,,,,
22504,13-09-42,0,,31.66666667,22.77777778,27.22222222,0,,42,9,13,,,,89,73,81,0,,,,,,,,,
22504,14-09-42,0,,28.88888889,23.33333333,26.11111111,0,,42,9,14,,,,84,74,79,0,,,,,,,,,
22504,15-09-42,0,,30.55555556,21.66666667,26.11111111,0,,42,9,15,,,,87,71,79,0,,,,,,,,,
22504,16-09-42,0,,30.55555556,23.33333333,26.66666667,0,,42,9,16,,,,87,74,80,0,,,,,,,,,
22504,17-09-42,0,,31.11111111,22.22222222,26.66666667,0,,42,9,17,,,,88,72,80,0,,,,,,,,,
22504,18-09-42,0,,30,22.22222222,26.11111111,0,,42,9,18,,,,86,72,79,0,,,,,,,,,
22504,19-09-42,0,,30.55555556,21.66666667,26.11111111,0,,42,9,19,,,,87,71,79,0,,,,,,,,,
22504,20-09-42,0,,30,22.22222222,26.11111111,0,,42,9,20,,,,86,72,79,0,,,,,,,,,
22504,21-09-42,0,,30.55555556,21.66666667,26.11111111,0,,42,9,21,,,,87,71,79,0,,,,,,,,,
22504,22-09-42,0,,30,22.22222222,26.11111111,0,,42,9,22,,,,86,72,79,0,,,,,,,,,
22504,23-09-42,0,,31.11111111,23.33333333,27.22222222,0,,42,9,23,,,,88,74,81,0,,,,,,,,,
22504,24-09-42,0,,30.55555556,22.77777778,26.66666667,0,,42,9,24,,,,87,73,80,0,,,,,,,,,
22504,25-09-42,0,,31.66666667,22.22222222,26.66666667,0,,42,9,25,,,,89,72,80,0,,,,,,,,,
22504,26-09-42,0,,30,22.22222222,26.11111111,0,,42,9,26,,,,86,72,79,0,,,,,,,,,
22504,27-09-42,0,,29.44444444,23.33333333,26.66666667,0,,42,9,27,,,,85,74,80,0,,,,,,,,,
22504,28-09-42,0,,30,23.33333333,26.66666667,0,,42,9,28,,,,86,74,80,0,,,,,,,,,
22504,29-09-42,0,,31.11111111,24.44444444,27.77777778,0,,42,9,29,,,,88,76,82,0,,,,,,,,,
22504,30-09-42,0,,30.55555556,23.33333333,26.66666667,0,,42,9,30,,,,87,74,80,0,,,,,,,,,
22504,01-10-42,0.762,,30,23.33333333,26.66666667,0,,42,10,1,0.03,,,86,74,80,0,,,,,,,,,
22504,02-10-42,T,,30.55555556,24.44444444,27.77777778,0,,42,10,2,T,,,87,76,82,0,,,,,,,,,
22504,03-10-42,T,,30.55555556,25,27.77777778,0,,42,10,3,T,,,87,77,82,0,,,,,,,,,
22504,04-10-42,0.254,,29.44444444,23.88888889,26.66666667,0,,42,10,4,0.01,,,85,75,80,0,,,,,,,,,
22504,05-10-42,0.508,,29.44444444,23.33333333,26.66666667,0,,42,10,5,0.02,,,85,74,80,0,,,,,,,,,
22504,06-10-42,T,,30,23.33333333,26.66666667,0,,42,10,6,T,,,86,74,80,0,,,,,,,,,
22504,07-10-42,T,,30.55555556,22.77777778,26.66666667,0,,42,10,7,T,,,87,73,80,0,,,,,,,,,
22504,08-10-42,0.254,,31.11111111,22.77777778,26.66666667,0,,42,10,8,0.01,,,88,73,80,0,,,,,,,,,
22504,09-10-42,0,,30.55555556,23.88888889,27.22222222,0,,42,10,9,0,,,87,75,81,0,,,,,,,,,
22504,10-10-42,T,,30,23.33333333,26.66666667,0,,42,10,10,T,,,86,74,80,0,,,,,,,,,
22504,11-10-42,0,,30.55555556,23.33333333,26.66666667,0,,42,10,11,0,,,87,74,80,0,,,,,,,,,
22504,12-10-42,0,,30,23.88888889,26.66666667,0,,42,10,12,0,,,86,75,80,0,,,,,,,,,
22504,13-10-42,T,,30,21.66666667,25.55555556,0,,42,10,13,T,,,86,71,78,0,,,,,,,,,
22504,14-10-42,T,,31.11111111,22.77777778,26.66666667,0,,42,10,14,T,,,88,73,80,0,,,,,,,,,
22504,15-10-42,0,,30,22.77777778,26.66666667,0,,42,10,15,0,,,86,73,80,0,,,,,,,,,
22504,16-10-42,0,,30,21.66666667,25.55555556,0,,42,10,16,0,,,86,71,78,0,,,,,,,,,
22504,17-10-42,0,,29.44444444,20,24.44444444,0,,42,10,17,0,,,85,68,76,0,,,,,,,,,
22504,18-10-42,0,,29.44444444,20.55555556,25,0,,42,10,18,0,,,85,69,77,0,,,,,,,,,
22504,19-10-42,0,,28.88888889,21.11111111,25,0,,42,10,19,0,,,84,70,77,0,,,,,,,,,
22504,20-10-42,T,,28.88888889,21.11111111,25,0,,42,10,20,T,,,84,70,77,0,,,,,,,,,
22504,21-10-42,0,,26.66666667,21.66666667,24.44444444,0,,42,10,21,0,,,80,71,76,0,,,,,,,,,
22504,22-10-42,T,,27.77777778,22.22222222,25.55555556,0,,42,10,22,T,,,82,72,78,0,,,,,,,,,
22504,23-10-42,T,,29.44444444,22.22222222,25.55555556,0,,42,10,23,T,,,85,72,78,0,,,,,,,,,
22504,24-10-42,0,,30,21.11111111,25.55555556,0,,42,10,24,0,,,86,70,78,0,,,,,,,,,
22504,25-10-42,0,,31.66666667,22.22222222,26.66666667,0,,42,10,25,0,,,89,72,80,0,,,,,,,,,
22504,26-10-42,0,,31.11111111,23.88888889,27.77777778,0,,42,10,26,0,,,88,75,82,0,,,,,,,,,
22504,27-10-42,0,,30,23.33333333,26.66666667,0,,42,10,27,0,,,86,74,80,0,,,,,,,,,
22504,28-10-42,T,,30,22.22222222,26.11111111,0,,42,10,28,T,,,86,72,79,0,,,,,,,,,
22504,29-10-42,102.87,,25,20,22.22222222,0,,42,10,29,4.05,,,77,68,72,0,,,,,,,,,
22504,30-10-42,46.228,,28.88888889,21.11111111,25,0,,42,10,30,1.82,,,84,70,77,0,,,,,,,,,
22504,31-10-42,0,,28.33333333,20,24.44444444,0,,42,10,31,0,,,83,68,76,0,,,,,,,,,
22504,01-11-42,0,,29.44444444,20.55555556,25,0,,42,11,1,0,,,85,69,77,0,,,,,,,,,
22504,02-11-42,16.51,,25,21.11111111,23.33333333,0,,42,11,2,0.65,,,77,70,74,0,,,,,,,,,
22504,03-11-42,0,,31.11111111,21.11111111,26.11111111,0,,42,11,3,0,,,88,70,79,0,,,,,,,,,
22504,04-11-42,T,,30,23.33333333,26.66666667,0,,42,11,4,T,,,86,74,80,0,,,,,,,,,
22504,05-11-42,T,,28.88888889,22.22222222,25.55555556,0,,42,11,5,T,,,84,72,78,0,,,,,,,,,
22504,06-11-42,2.032,,29.44444444,22.22222222,25.55555556,0,,42,11,6,0.08,,,85,72,78,0,,,,,,,,,
22504,07-11-42,0,,30,22.22222222,26.11111111,0,,42,11,7,0,,,86,72,79,0,,,,,,,,,
22504,08-11-42,0,,29.44444444,21.11111111,25.55555556,0,,42,11,8,0,,,85,70,78,0,,,,,,,,,
22504,09-11-42,0,,29.44444444,20,24.44444444,0,,42,11,9,0,,,85,68,76,0,,,,,,,,,
22504,10-11-42,0,,28.33333333,21.66666667,25,0,,42,11,10,0,,,83,71,77,0,,,,,,,,,
22504,11-11-42,0,,27.77777778,20.55555556,24.44444444,0,,42,11,11,0,,,82,69,76,0,,,,,,,,,
22504,12-11-42,0,,27.22222222,22.77777778,25,0,,42,11,12,0,,,81,73,77,0,,,,,,,,,
22504,13-11-42,T,,27.77777778,22.77777778,25.55555556,0,,42,11,13,T,,,82,73,78,0,,,,,,,,,
22504,14-11-42,0.762,,27.22222222,21.11111111,24.44444444,0,,42,11,14,0.03,,,81,70,76,0,,,,,,,,,
22504,15-11-42,0.254,,27.22222222,21.66666667,24.44444444,0,,42,11,15,0.01,,,81,71,76,0,,,,,,,,,
22504,16-11-42,0,,29.44444444,21.11111111,25.55555556,0,,42,11,16,0,,,85,70,78,0,,,,,,,,,
22504,17-11-42,T,,27.77777778,22.77777778,25.55555556,0,,42,11,17,T,,,82,73,78,0,,,,,,,,,
22504,18-11-42,0,,28.33333333,21.11111111,24.44444444,0,,42,11,18,0,,,83,70,76,0,,,,,,,,,
22504,19-11-42,0,,28.88888889,21.11111111,25,0,,42,11,19,0,,,84,70,77,0,,,,,,,,,
22504,20-11-42,T,,30,21.66666667,25.55555556,0,,42,11,20,T,,,86,71,78,0,,,,,,,,,
22504,21-11-42,0,,30,20,25,0,,42,11,21,0,,,86,68,77,0,,,,,,,,,
22504,22-11-42,0,,30,21.11111111,25.55555556,0,,42,11,22,0,,,86,70,78,0,,,,,,,,,
22504,23-11-42,0,,29.44444444,20.55555556,25,0,,42,11,23,0,,,85,69,77,0,,,,,,,,,
22504,24-11-42,0,,29.44444444,21.11111111,25.55555556,0,,42,11,24,0,,,85,70,78,0,,,,,,,,,
22504,25-11-42,0,,28.88888889,21.11111111,25,0,,42,11,25,0,,,84,70,77,0,,,,,,,,,
22504,26-11-42,0.508,,28.88888889,20,24.44444444,0,,42,11,26,0.02,,,84,68,76,0,,,,,,,,,
22504,27-11-42,T,,28.88888889,21.66666667,25.55555556,0,,42,11,27,T,,,84,71,78,0,,,,,,,,,
22504,28-11-42,5.842,,28.88888889,23.88888889,26.66666667,0,,42,11,28,0.23,,,84,75,80,0,,,,,,,,,
22504,29-11-42,2.286,,28.33333333,21.66666667,25,0,,42,11,29,0.09,,,83,71,77,0,,,,,,,,,
22504,30-11-42,59.182,,27.77777778,20,23.88888889,0,,42,11,30,2.33,,,82,68,75,0,,,,,,,,,
22504,01-12-42,46.228,,28.33333333,19.44444444,23.88888889,0,,42,12,1,1.82,,,83,67,75,0,,,,,,,,,
22504,02-12-42,4.572,,28.88888889,19.44444444,24.44444444,0,,42,12,2,0.18,,,84,67,76,0,,,,,,,,,
22504,03-12-42,T,,28.88888889,21.11111111,25,0,,42,12,3,T,,,84,70,77,0,,,,,,,,,
22504,04-12-42,0,,27.77777778,20.55555556,24.44444444,0,,42,12,4,0,,,82,69,76,0,,,,,,,,,
22504,05-12-42,1.016,,28.88888889,21.66666667,25.55555556,0,,42,12,5,0.04,,,84,71,78,0,,,,,,,,,
22504,06-12-42,109.982,,25,21.11111111,23.33333333,0,,42,12,6,4.33,,,77,70,74,0,,,,,,,,,
22504,07-12-42,8.382,,27.77777778,21.66666667,24.44444444,0,,42,12,7,0.33,,,82,71,76,0,,,,,,,,,
22504,08-12-42,56.388,,27.77777778,18.88888889,23.33333333,0,,42,12,8,2.22,,,82,66,74,0,,,,,,,,,
22504,09-12-42,0,,27.77777778,17.77777778,22.77777778,0,,42,12,9,0,,,82,64,73,0,,,,,,,,,
22504,10-12-42,0,,28.33333333,17.77777778,23.33333333,0,,42,12,10,0,,,83,64,74,0,,,,,,,,,
22504,11-12-42,0,,27.77777778,17.22222222,22.22222222,0,,42,12,11,0,,,82,63,72,0,,,,,,,,,
22504,12-12-42,T,,28.88888889,19.44444444,24.44444444,0,,42,12,12,T,,,84,67,76,0,,,,,,,,,
22504,13-12-42,22.86,,24.44444444,20,22.22222222,0,,42,12,13,0.9,,,76,68,72,0,,,,,,,,,
22504,14-12-42,0.508,,27.77777778,20.55555556,24.44444444,0,,42,12,14,0.02,,,82,69,76,0,,,,,,,,,
22504,15-12-42,0,,27.77777778,20,23.88888889,0,,42,12,15,0,,,82,68,75,0,,,,,,,,,
22504,16-12-42,0,,28.33333333,20,24.44444444,0,,42,12,16,0,,,83,68,76,0,,,,,,,,,
22504,17-12-42,0,,28.33333333,19.44444444,23.88888889,0,,42,12,17,0,,,83,67,75,0,,,,,,,,,
22504,18-12-42,0,,28.33333333,19.44444444,23.88888889,0,,42,12,18,0,,,83,67,75,0,,,,,,,,,
22504,19-12-42,0,,27.77777778,19.44444444,23.33333333,0,,42,12,19,0,,,82,67,74,0,,,,,,,,,
22504,20-12-42,T,,28.88888889,24.44444444,26.66666667,0,,42,12,20,T,,,84,76,80,0,,,,,,,,,
22504,21-12-42,T,,28.88888889,21.66666667,25.55555556,0,,42,12,21,T,,,84,71,78,0,,,,,,,,,
22504,22-12-42,0,,28.33333333,19.44444444,23.88888889,0,,42,12,22,0,,,83,67,75,0,,,,,,,,,
22504,23-12-42,0,,28.33333333,21.11111111,24.44444444,0,,42,12,23,0,,,83,70,76,0,,,,,,,,,
